id,gameboard
1130,"nil,nil,nil,nil,nil,nil,nil,nil,6,7,3,nil,8,nil,nil,nil,nil,1,nil,nil,8,nil,1,nil,9,nil,nil,nil,nil,4,2,nil,nil,nil,nil,nil,9,nil,nil,nil,5,nil,nil,nil,nil,2,nil,nil,3,nil,nil,7,nil,nil,3,9,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,8,4,nil,nil,nil,3,nil,6,2,"
1131,"3,8,nil,nil,nil,nil,1,nil,nil,nil,6,nil,nil,9,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,9,nil,4,1,nil,nil,nil,nil,9,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,2,9,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,3,nil,5,7,nil,nil,nil,nil,8,6,nil,nil,nil,nil,nil,nil,1,nil,4,nil,2,nil,"
1132,"1,nil,9,nil,nil,nil,nil,nil,8,nil,4,nil,nil,nil,9,nil,nil,nil,nil,nil,6,nil,nil,5,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,6,2,nil,4,5,nil,6,nil,nil,7,4,nil,nil,nil,8,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,1,9,"
1133,"nil,8,nil,3,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,1,nil,nil,4,nil,nil,7,nil,nil,4,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,6,nil,1,nil,2,nil,9,nil,7,nil,nil,nil,nil,nil,5,nil,nil,8,7,nil,3,nil,nil,nil,7,nil,9,nil,nil,nil,1,4,nil,nil,nil,nil,nil,"
1134,"nil,4,nil,nil,nil,2,nil,nil,nil,3,nil,nil,nil,nil,nil,7,nil,nil,8,nil,nil,nil,nil,nil,nil,2,1,5,nil,nil,nil,3,nil,1,nil,nil,nil,2,9,nil,nil,nil,nil,5,nil,nil,nil,1,nil,nil,9,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,6,nil,nil,8,nil,3,nil,5,nil,nil,nil,9,nil,nil,6,nil,nil,"
1135,"nil,nil,2,nil,nil,9,nil,3,nil,8,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,9,5,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,3,6,5,nil,nil,nil,nil,4,6,nil,nil,7,1,nil,nil,3,nil,1,8,nil,3,nil,2,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,1,nil,"
1136,"nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,6,nil,1,nil,nil,nil,nil,nil,8,nil,5,nil,nil,nil,6,nil,nil,nil,nil,nil,2,nil,4,nil,nil,nil,nil,nil,4,nil,9,nil,nil,3,7,nil,nil,nil,nil,nil,5,nil,nil,8,2,nil,nil,nil,nil,3,nil,nil,nil,4,1,7,nil,nil,nil,nil,9,nil,5,nil,nil,3,nil,nil,nil,4,"
1137,"7,nil,nil,nil,nil,nil,nil,6,nil,1,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,8,nil,3,1,nil,nil,4,nil,6,nil,nil,8,nil,nil,9,nil,5,nil,nil,4,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,7,5,nil,nil,nil,nil,7,nil,3,nil,nil,4,nil,8,"
1138,"2,nil,nil,8,1,nil,nil,nil,nil,nil,4,8,nil,nil,9,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,3,nil,nil,9,nil,nil,nil,2,nil,nil,7,nil,nil,nil,1,3,nil,4,nil,nil,nil,nil,6,2,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,7,nil,nil,nil,nil,nil,nil,nil,nil,9,5,nil,"
1139,"1,nil,nil,5,nil,nil,nil,2,nil,nil,nil,nil,2,8,nil,nil,6,nil,nil,nil,7,nil,nil,nil,8,nil,nil,2,nil,nil,7,nil,5,nil,nil,3,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,9,nil,nil,nil,nil,6,nil,nil,8,nil,nil,nil,nil,nil,9,nil,7,nil,5,nil,nil,nil,nil,nil,4,nil,9,nil,nil,7,"
1140,"nil,nil,8,5,nil,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,1,8,4,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,8,nil,7,1,4,nil,nil,nil,2,1,4,nil,8,nil,nil,6,5,nil,6,nil,nil,nil,nil,3,nil,nil,nil,nil,3,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,2,nil,7,1,nil,nil,"
1141,"nil,nil,8,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,3,6,nil,nil,1,2,nil,nil,nil,nil,nil,7,nil,nil,nil,nil,5,1,nil,3,5,nil,nil,nil,nil,nil,9,1,nil,nil,nil,8,nil,nil,nil,2,nil,nil,nil,nil,nil,3,4,nil,nil,9,5,nil,6,nil,1,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,9,nil,"
1142,"nil,nil,2,nil,nil,nil,3,5,8,nil,nil,nil,nil,nil,7,nil,nil,nil,8,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,2,nil,4,7,nil,nil,nil,1,nil,nil,nil,nil,nil,5,9,nil,nil,nil,nil,nil,nil,5,nil,nil,6,nil,nil,nil,nil,3,nil,8,nil,1,3,nil,nil,6,nil,nil,nil,nil,nil,nil,9,8,nil,nil,"
1143,"nil,nil,nil,6,2,7,nil,nil,nil,nil,nil,3,nil,nil,nil,1,nil,nil,9,5,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,7,nil,3,nil,nil,1,9,nil,nil,nil,nil,6,nil,3,nil,8,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,9,nil,nil,9,7,nil,nil,nil,nil,8,6,nil,nil,6,nil,nil,nil,nil,nil,4,"
1144,"6,3,nil,nil,nil,nil,nil,nil,4,nil,nil,5,nil,nil,nil,nil,nil,nil,7,4,nil,nil,3,nil,nil,6,nil,nil,2,nil,4,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,1,9,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,7,nil,nil,4,nil,2,nil,nil,9,nil,2,5,nil,9,nil,8,nil,nil,nil,nil,nil,nil,5,nil,nil,1,nil,nil,"
1145,"nil,nil,nil,7,nil,nil,nil,6,nil,8,3,nil,nil,nil,nil,7,nil,nil,nil,nil,9,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,4,nil,6,8,nil,nil,7,1,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,2,nil,1,nil,5,9,nil,4,nil,nil,nil,nil,nil,nil,4,nil,nil,7,3,nil,nil,nil,nil,nil,nil,nil,nil,6,9,nil,nil,"
1146,"nil,nil,nil,5,nil,nil,nil,nil,7,nil,6,nil,nil,2,1,nil,nil,5,nil,nil,nil,nil,8,nil,nil,nil,1,nil,4,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,2,nil,nil,nil,5,7,nil,nil,nil,nil,2,nil,nil,4,1,nil,nil,6,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,5,nil,nil,4,nil,6,2,"
1147,"nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,1,nil,7,nil,nil,nil,nil,nil,9,8,4,nil,nil,nil,nil,1,6,nil,9,nil,nil,2,nil,5,nil,nil,nil,3,9,nil,nil,3,nil,nil,7,nil,nil,nil,nil,5,7,nil,3,nil,nil,6,nil,8,nil,nil,1,8,nil,nil,nil,7,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,9,"
1148,"nil,nil,nil,2,7,nil,nil,nil,9,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,8,nil,nil,1,3,2,nil,nil,nil,6,9,nil,nil,nil,nil,nil,nil,nil,9,nil,3,nil,7,nil,nil,1,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,4,8,nil,nil,nil,nil,6,nil,7,8,9,nil,nil,nil,2,nil,"
1149,"nil,7,nil,6,nil,nil,4,nil,nil,9,nil,2,nil,nil,nil,nil,7,1,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,nil,3,nil,9,nil,nil,8,3,nil,nil,4,nil,nil,nil,nil,7,nil,nil,nil,nil,6,nil,2,nil,nil,7,nil,1,9,nil,nil,5,nil,nil,nil,9,3,nil,nil,5,nil,nil,nil,5,nil,nil,nil,4,nil,nil,nil,nil,"
1150,"nil,6,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,4,nil,1,nil,nil,3,nil,7,nil,nil,2,8,9,nil,nil,nil,nil,6,nil,nil,nil,nil,nil,2,nil,nil,nil,3,8,nil,nil,nil,nil,nil,nil,7,nil,nil,4,nil,nil,5,nil,9,1,nil,6,nil,3,nil,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,1,nil,nil,nil,nil,nil,"
1151,"nil,3,2,nil,nil,nil,nil,6,nil,nil,nil,nil,6,nil,9,nil,nil,nil,9,nil,nil,2,nil,nil,nil,4,3,7,nil,nil,nil,8,4,9,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,6,nil,5,nil,nil,1,nil,nil,nil,nil,nil,9,nil,8,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,3,7,nil,nil,5,nil,nil,nil,nil,nil,nil,9,nil,"
1152,"nil,3,nil,nil,nil,1,nil,nil,nil,8,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,2,7,9,nil,nil,nil,5,nil,nil,nil,nil,7,nil,nil,nil,8,nil,1,nil,nil,8,nil,nil,2,nil,nil,nil,nil,nil,nil,3,9,7,nil,nil,5,7,4,nil,nil,nil,1,nil,nil,8,nil,nil,nil,9,nil,nil,nil,nil,nil,6,nil,nil,nil,nil,nil,4,"
1153,"nil,nil,4,3,nil,1,nil,7,nil,nil,nil,2,nil,nil,nil,3,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,9,nil,nil,2,nil,nil,2,nil,nil,nil,8,nil,6,nil,nil,nil,5,nil,7,nil,1,nil,nil,nil,4,nil,nil,5,nil,nil,9,nil,nil,nil,nil,nil,nil,7,6,nil,nil,nil,9,nil,nil,nil,6,7,nil,nil,"
1154,"nil,nil,nil,nil,7,nil,nil,nil,nil,2,nil,nil,8,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,6,nil,5,nil,nil,nil,nil,nil,9,nil,4,3,nil,nil,nil,9,nil,nil,nil,nil,nil,8,nil,nil,4,1,nil,nil,nil,nil,6,5,nil,nil,7,nil,nil,nil,6,nil,nil,nil,7,nil,1,nil,nil,nil,3,3,nil,nil,6,nil,nil,nil,8,nil,"
1155,"nil,nil,nil,nil,nil,5,3,4,nil,3,8,4,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,5,nil,3,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,2,nil,nil,nil,nil,2,nil,nil,8,nil,nil,nil,nil,nil,8,nil,nil,1,3,9,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,nil,5,nil,"
1156,"nil,nil,nil,nil,nil,4,6,nil,nil,nil,9,nil,nil,2,nil,nil,nil,nil,nil,nil,1,3,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,7,nil,nil,6,nil,nil,nil,nil,1,nil,3,nil,5,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,nil,2,nil,nil,nil,nil,5,nil,6,nil,nil,1,nil,nil,8,3,nil,"
1157,"8,nil,nil,nil,9,nil,nil,nil,7,nil,nil,nil,6,nil,nil,9,nil,nil,nil,nil,nil,3,nil,nil,nil,8,nil,nil,nil,nil,nil,5,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,5,2,7,nil,1,nil,nil,6,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,7,9,8,nil,nil,nil,9,nil,nil,nil,nil,nil,1,3,"
1158,"8,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,4,nil,8,nil,nil,3,nil,6,nil,nil,5,nil,2,nil,1,nil,nil,nil,nil,nil,7,9,nil,nil,nil,1,9,nil,nil,5,nil,nil,4,2,nil,nil,nil,8,nil,nil,nil,nil,5,nil,8,nil,nil,nil,3,nil,2,nil,3,nil,nil,nil,nil,nil,nil,8,nil,2,nil,nil,3,nil,7,nil,nil,"
1159,"7,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,3,nil,5,nil,nil,nil,nil,nil,nil,nil,8,2,4,nil,nil,nil,nil,4,5,1,nil,nil,3,nil,nil,nil,nil,nil,4,nil,nil,nil,7,nil,2,nil,nil,nil,9,nil,2,nil,nil,nil,8,nil,nil,nil,6,nil,3,nil,7,nil,nil,nil,nil,nil,4,nil,6,nil,nil,nil,nil,nil,nil,"
1160,"nil,6,nil,9,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,4,nil,nil,5,nil,nil,nil,nil,nil,5,3,9,nil,nil,nil,nil,5,8,1,nil,nil,nil,nil,nil,1,7,nil,3,nil,4,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,8,1,nil,nil,nil,nil,nil,2,nil,nil,nil,7,6,3,nil,nil,nil,nil,nil,nil,nil,"
1161,"nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,1,8,2,nil,2,nil,nil,nil,nil,nil,5,nil,9,nil,7,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,9,nil,nil,7,6,8,2,nil,nil,nil,nil,nil,6,nil,nil,nil,3,nil,nil,nil,4,9,nil,nil,nil,5,nil,nil,1,2,nil,nil,nil,nil,nil,4,"
1162,"nil,2,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,8,7,nil,nil,nil,nil,5,nil,nil,nil,nil,2,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,6,nil,2,nil,nil,4,nil,nil,nil,nil,1,nil,nil,3,nil,nil,nil,nil,nil,nil,9,nil,6,nil,3,nil,nil,4,nil,nil,nil,5,nil,7,8,nil,nil,5,nil,nil,7,nil,nil,9,"
1163,"nil,nil,3,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,8,nil,nil,nil,7,8,7,4,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,9,6,nil,1,8,nil,9,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,nil,6,3,nil,nil,nil,nil,2,4,nil,1,6,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,4,3,nil,nil,"
1164,"2,nil,nil,3,nil,nil,1,nil,4,nil,nil,6,nil,nil,nil,5,nil,2,nil,7,nil,2,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,2,3,nil,nil,nil,nil,nil,nil,4,nil,6,nil,nil,7,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,6,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,3,9,4,nil,7,nil,nil,nil,"
1165,"2,nil,nil,nil,nil,8,nil,5,nil,nil,nil,3,nil,nil,nil,nil,6,nil,nil,7,nil,nil,nil,2,nil,nil,4,nil,nil,6,nil,nil,7,3,nil,nil,nil,nil,nil,2,4,nil,nil,nil,7,nil,8,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,1,9,nil,nil,nil,nil,9,1,nil,nil,nil,nil,nil,nil,3,"
1166,"nil,9,5,nil,nil,3,nil,nil,nil,3,nil,nil,1,6,nil,nil,nil,nil,7,1,nil,9,nil,4,nil,nil,nil,nil,2,nil,nil,nil,nil,8,7,nil,1,nil,nil,4,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,3,nil,7,nil,nil,nil,nil,9,nil,nil,nil,4,nil,3,2,nil,nil,nil,nil,6,nil,"
1167,"nil,8,9,nil,2,nil,nil,nil,nil,nil,nil,nil,4,nil,nil,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,6,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,8,9,nil,nil,nil,nil,nil,nil,nil,2,nil,7,nil,nil,nil,nil,nil,3,nil,nil,4,nil,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,"
1168,"nil,5,3,nil,nil,nil,nil,nil,nil,nil,7,6,5,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,1,nil,6,9,nil,nil,1,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,5,6,2,nil,nil,nil,nil,nil,2,nil,4,nil,nil,nil,nil,3,nil,8,nil,nil,7,nil,nil,nil,nil,7,9,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,"
1169,"nil,nil,nil,nil,nil,nil,3,5,nil,nil,nil,nil,nil,7,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,1,8,6,nil,nil,nil,7,nil,6,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,9,nil,nil,2,nil,nil,nil,9,nil,8,nil,nil,nil,nil,nil,7,nil,nil,nil,6,4,nil,nil,2,nil,nil,4,nil,nil,nil,nil,7,"
1170,"8,nil,nil,nil,1,nil,nil,nil,6,nil,2,3,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,8,nil,nil,nil,nil,nil,nil,8,4,nil,nil,2,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,5,nil,nil,nil,9,6,7,8,4,nil,nil,1,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,6,nil,nil,nil,"
1171,"5,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,3,nil,2,nil,nil,9,4,5,1,nil,nil,nil,nil,9,4,nil,3,nil,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,nil,nil,6,nil,nil,8,nil,nil,nil,nil,3,2,7,9,nil,nil,8,nil,9,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,"
1172,"nil,7,6,nil,nil,nil,nil,nil,1,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,nil,9,4,nil,nil,nil,9,nil,nil,1,nil,3,nil,nil,nil,nil,5,nil,nil,nil,nil,6,nil,4,nil,nil,2,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,7,nil,1,nil,nil,9,nil,8,2,nil,nil,nil,nil,nil,3,7,nil,nil,nil,"
1173,"nil,4,nil,nil,nil,nil,9,nil,nil,1,nil,6,nil,nil,5,nil,nil,nil,9,nil,nil,4,nil,nil,1,nil,8,nil,nil,nil,6,nil,nil,nil,5,nil,7,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,1,nil,nil,nil,nil,8,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,2,9,nil,nil,2,3,nil,nil,nil,nil,4,"
1174,"nil,nil,2,nil,nil,5,nil,nil,7,nil,nil,6,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,6,9,nil,nil,nil,7,nil,4,3,nil,6,nil,nil,2,nil,nil,9,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,9,nil,nil,nil,nil,nil,2,nil,nil,3,8,nil,nil,nil,nil,1,4,nil,1,nil,3,nil,nil,7,nil,"
1175,"nil,nil,nil,nil,nil,8,nil,9,nil,8,7,nil,nil,nil,nil,4,nil,1,nil,nil,4,nil,nil,nil,3,nil,nil,nil,4,nil,nil,2,nil,nil,5,nil,6,1,nil,nil,nil,4,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,2,nil,nil,nil,9,1,nil,nil,nil,nil,nil,nil,8,5,nil,6,nil,nil,3,"
1176,"nil,nil,nil,nil,nil,5,nil,4,nil,8,nil,7,nil,nil,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,nil,nil,1,nil,3,nil,6,9,nil,nil,nil,2,nil,nil,nil,nil,2,3,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,9,nil,nil,2,nil,nil,nil,9,nil,3,nil,1,nil,nil,7,nil,nil,nil,4,nil,9,nil,4,nil,nil,nil,5,nil,"
1177,"nil,nil,nil,nil,nil,nil,8,nil,nil,2,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,1,2,nil,nil,nil,4,5,nil,4,nil,nil,7,nil,nil,nil,nil,5,nil,2,nil,nil,nil,nil,nil,9,8,nil,3,nil,nil,nil,6,nil,nil,nil,nil,nil,3,nil,nil,5,nil,nil,1,nil,8,5,nil,nil,nil,9,nil,nil,nil,nil,7,4,nil,1,6,nil,"
1178,"8,nil,nil,nil,nil,9,nil,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,5,3,nil,nil,nil,nil,nil,nil,2,1,nil,nil,nil,6,9,nil,nil,nil,3,nil,9,nil,nil,nil,nil,5,1,nil,nil,nil,nil,nil,4,7,nil,nil,nil,5,3,nil,nil,nil,nil,2,nil,nil,nil,nil,1,nil,7,3,nil,nil,6,nil,nil,nil,4,nil,nil,nil,nil,nil,"
1179,"8,nil,nil,nil,nil,nil,3,nil,2,6,nil,nil,nil,3,5,nil,nil,nil,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,6,nil,9,nil,nil,nil,nil,7,nil,nil,nil,1,nil,5,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,9,nil,8,2,nil,6,nil,2,nil,7,5,nil,nil,nil,nil,nil,nil,nil,nil,nil,3,1,nil,nil,"
1180,"1,nil,2,nil,nil,nil,6,nil,8,nil,nil,4,2,nil,nil,nil,nil,nil,nil,5,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,7,8,3,5,nil,nil,nil,1,nil,nil,nil,nil,nil,6,nil,nil,nil,2,5,7,1,nil,nil,nil,nil,7,nil,nil,nil,6,9,4,nil,nil,9,nil,nil,1,nil,2,nil,nil,nil,nil,nil,nil,5,nil,nil,"
1181,"1,nil,nil,6,nil,nil,nil,nil,nil,nil,3,5,nil,1,4,nil,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,8,nil,nil,3,nil,2,nil,nil,2,nil,nil,nil,nil,nil,9,3,nil,1,nil,nil,2,nil,5,nil,nil,4,6,9,3,nil,nil,nil,nil,8,nil,nil,nil,nil,5,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,7,nil,nil,"
1182,"8,nil,1,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,1,nil,nil,nil,4,5,nil,nil,6,nil,8,9,nil,nil,nil,nil,nil,nil,6,3,nil,2,nil,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,nil,nil,7,nil,nil,6,1,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,3,2,nil,nil,7,nil,3,nil,nil,5,nil,nil,nil,nil,nil,"
1183,"6,nil,nil,7,nil,nil,2,nil,9,nil,nil,7,nil,nil,nil,nil,nil,nil,4,nil,nil,2,nil,nil,nil,5,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,4,6,nil,nil,9,8,nil,nil,nil,nil,nil,1,8,nil,nil,nil,1,nil,nil,nil,6,nil,nil,nil,nil,nil,6,nil,3,nil,nil,nil,nil,nil,nil,5,nil,nil,nil,"
1184,"1,nil,nil,5,nil,nil,6,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,5,7,8,6,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,6,nil,nil,9,nil,nil,nil,2,4,nil,nil,nil,6,nil,5,4,nil,1,7,nil,5,nil,6,nil,2,nil,7,nil,nil,nil,1,nil,7,nil,nil,nil,nil,nil,nil,8,nil,9,nil,1,nil,3,"
1185,"nil,nil,5,nil,3,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,7,2,1,nil,3,nil,nil,nil,nil,6,nil,nil,7,nil,nil,nil,nil,nil,nil,nil,3,nil,2,nil,nil,nil,8,nil,4,nil,5,nil,5,nil,9,nil,nil,6,nil,nil,nil,4,nil,8,nil,nil,nil,nil,nil,7,6,nil,3,nil,nil,nil,nil,nil,nil,"
1186,"nil,nil,nil,6,4,nil,3,nil,nil,nil,nil,5,nil,3,nil,nil,nil,nil,nil,2,nil,nil,7,nil,9,nil,nil,nil,nil,2,3,6,nil,7,nil,4,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,2,nil,nil,9,nil,nil,7,nil,nil,nil,nil,1,nil,nil,nil,6,nil,5,nil,nil,nil,2,nil,1,nil,nil,nil,nil,nil,nil,nil,"
1187,"nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,1,nil,nil,7,nil,nil,nil,2,3,nil,nil,1,nil,nil,nil,8,nil,nil,5,nil,nil,nil,nil,6,7,nil,nil,nil,nil,3,nil,1,nil,nil,nil,nil,nil,8,nil,4,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,4,nil,9,nil,6,nil,1,nil,nil,nil,nil,nil,nil,nil,4,5,nil,nil,"
1188,"nil,3,nil,nil,6,nil,nil,nil,nil,8,nil,nil,nil,9,nil,2,nil,nil,9,nil,nil,3,4,nil,nil,nil,1,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,nil,9,nil,8,nil,5,4,6,2,nil,6,4,nil,nil,nil,nil,nil,nil,nil,7,2,nil,nil,nil,5,nil,nil,nil,nil,nil,5,nil,nil,nil,7,"
1189,"nil,nil,2,3,nil,nil,5,8,nil,nil,nil,3,6,nil,nil,9,nil,nil,9,nil,nil,nil,nil,nil,nil,nil,nil,2,1,5,nil,nil,nil,nil,nil,nil,nil,3,6,nil,nil,nil,nil,nil,8,nil,nil,nil,1,nil,nil,2,nil,nil,nil,nil,nil,9,1,nil,nil,7,4,5,7,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,8,nil,nil,nil,nil,nil,"
1190,"nil,nil,2,1,nil,nil,nil,nil,nil,nil,8,4,6,nil,nil,nil,nil,5,nil,nil,3,nil,9,4,nil,nil,nil,nil,2,nil,nil,nil,nil,nil,nil,4,nil,nil,nil,nil,nil,nil,nil,nil,3,nil,nil,nil,nil,nil,9,8,7,nil,8,nil,nil,nil,nil,3,nil,nil,1,9,nil,nil,nil,1,nil,nil,8,nil,nil,3,nil,nil,4,nil,5,nil,nil,"
